Source Name	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Genus]	Characteristics[Species]	Characteristics[Observation Unit Type]	Characteristics[Variety Name]	Characteristics[Original Coding]	Characteristics[Reference Database 1]	Characteristics[Reference Database 2]	Protocol REF	Sample Name	Factor Value[year]	Factor Value[loc]	Factor Value[rep]	Factor Value[block]
genotype_224	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bagou	GW0222	http://wheatpedigree.net/sort/show/110704	NA	Phenotyping	sample_2327	2009	WOH	2	73
genotype_224	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bagou	GW0222	http://wheatpedigree.net/sort/show/110704	NA	Phenotyping	sample_4568	2010	SAU	2	29
genotype_224	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bagou	GW0222	http://wheatpedigree.net/sort/show/110704	NA	Phenotyping	sample_3974	2010	JAN	1	39
genotype_224	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bagou	GW0222	http://wheatpedigree.net/sort/show/110704	NA	Phenotyping	sample_4817	2010	SEL	1	2
genotype_224	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bagou	GW0222	http://wheatpedigree.net/sort/show/110704	NA	Phenotyping	sample_257	2009	AND	1	26
genotype_224	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bagou	GW0222	http://wheatpedigree.net/sort/show/110704	NA	Phenotyping	sample_1795	2009	WOH	1	20
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_3052	2010	AND	1	33
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_5905	2010	WOH	1	31
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_6057	2010	WOH	2	46
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_763	2009	AND	2	77
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_2138	2009	WOH	2	54
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_1464	2009	SEL	2	67
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_1056	2009	SEL	1	26
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_1885	2009	WOH	1	29
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_4092	2010	SAU	2	5
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_5126	2010	SEL	1	33
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_3652	2010	JAN	1	23
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_5446	2010	SEL	2	65
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_3390	2010	JAN	2	10
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_2673	2010	AND	2	14
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_134	2009	AND	1	14
genotype_225	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Boisseau	GW0223	http://wheatpedigree.net/sort/show/110710	NA	Phenotyping	sample_4513	2010	SAU	1	26
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_2549	2010	AND	1	8
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_1596	2009	SEL	2	80
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_1866	2009	WOH	1	27
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_4957	2010	SEL	1	16
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_5748	2010	WOH	1	15
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_2085	2009	WOH	2	49
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_4030	2010	SAU	1	2
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_6058	2010	WOH	2	46
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_5289	2010	SEL	2	49
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_3592	2010	JAN	2	20
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_3173	2010	AND	2	39
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_3653	2010	JAN	1	23
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_807	2009	SEL	1	1
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_4693	2010	SAU	2	35
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_298	2009	AND	1	30
genotype_226	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Iridium	GW0224	http://wheatpedigree.net/sort/show/110759	NA	Phenotyping	sample_533	2009	AND	2	54
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_5857	2010	WOH	1	26
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_2115	2009	WOH	2	52
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_2911	2010	AND	1	26
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_3252	2010	JAN	1	3
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_736	2009	AND	2	74
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_3771	2010	JAN	2	29
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_304	2009	AND	1	31
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_4794	2010	SAU	2	40
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_955	2009	SEL	1	16
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_5586	2010	SEL	2	79
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_1506	2009	SEL	2	71
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_5195	2010	SEL	1	40
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_2430	2010	AND	2	2
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_4609	2010	SAU	1	31
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_6168	2010	WOH	2	57
genotype_227	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Audi	GW0225	http://wheatpedigree.net/sort/show/88369	NA	Phenotyping	sample_1816	2009	WOH	1	22
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_1806	2009	WOH	1	21
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_4734	2010	SAU	2	37
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_4390	2010	SAU	1	20
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_305	2009	AND	1	31
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_5377	2010	SEL	2	58
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_2956	2010	AND	1	28
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_1465	2009	SEL	2	67
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_4904	2010	SEL	1	11
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_1087	2009	SEL	1	29
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_2317	2009	WOH	2	72
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_3911	2010	JAN	1	36
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_627	2009	AND	2	63
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_3712	2010	JAN	2	26
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_2431	2010	AND	2	2
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_5805	2010	WOH	1	21
genotype_228	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Ambition	GW0226	http://wheatpedigree.net/sort/show/88366	https://www.proplanta.de/Pflanzenbauberater/Sorten/Ambition-Winterweichweizen_sks_4022WW1.html	Phenotyping	sample_6236	2010	WOH	2	64
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_2348	2009	WOH	2	75
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_3131	2010	AND	1	37
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_5665	2010	WOH	1	7
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_428	2009	AND	2	43
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_1787	2009	WOH	1	19
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_3435	2010	JAN	1	12
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_3593	2010	JAN	2	20
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_1447	2009	SEL	2	65
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_6346	2010	WOH	2	75
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_4530	2010	SAU	2	27
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_199	2009	AND	1	20
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_5127	2010	SEL	1	33
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_5339	2010	SEL	2	54
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_3013	2010	AND	2	31
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_1138	2009	SEL	1	34
genotype_229	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Bill	GW0228	NA	NA	Phenotyping	sample_4610	2010	SAU	1	31
genotype_23	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cetus	GW0023	http://wheatpedigree.net/sort/show/83164	https://www.proplanta.de/Pflanzenbauberater/Sorten/Cetus-Winterweichweizen_sks_3176WW1.html	Phenotyping	sample_4262	2010	SAU	2	14
genotype_23	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cetus	GW0023	http://wheatpedigree.net/sort/show/83164	https://www.proplanta.de/Pflanzenbauberater/Sorten/Cetus-Winterweichweizen_sks_3176WW1.html	Phenotyping	sample_4501	2010	SAU	1	26
genotype_23	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cetus	GW0023	http://wheatpedigree.net/sort/show/83164	https://www.proplanta.de/Pflanzenbauberater/Sorten/Cetus-Winterweichweizen_sks_3176WW1.html	Phenotyping	sample_3402	2010	JAN	2	11
genotype_23	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cetus	GW0023	http://wheatpedigree.net/sort/show/83164	https://www.proplanta.de/Pflanzenbauberater/Sorten/Cetus-Winterweichweizen_sks_3176WW1.html	Phenotyping	sample_2922	2010	AND	1	27
genotype_23	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cetus	GW0023	http://wheatpedigree.net/sort/show/83164	https://www.proplanta.de/Pflanzenbauberater/Sorten/Cetus-Winterweichweizen_sks_3176WW1.html	Phenotyping	sample_5442	2010	SEL	2	65
genotype_23	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cetus	GW0023	http://wheatpedigree.net/sort/show/83164	https://www.proplanta.de/Pflanzenbauberater/Sorten/Cetus-Winterweichweizen_sks_3176WW1.html	Phenotyping	sample_2281	2009	WOH	2	69
genotype_23	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cetus	GW0023	http://wheatpedigree.net/sort/show/83164	https://www.proplanta.de/Pflanzenbauberater/Sorten/Cetus-Winterweichweizen_sks_3176WW1.html	Phenotyping	sample_392	2009	AND	1	40
genotype_23	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Cetus	GW0023	http://wheatpedigree.net/sort/show/83164	https://www.proplanta.de/Pflanzenbauberater/Sorten/Cetus-Winterweichweizen_sks_3176WW1.html	Phenotyping	sample_1742	2009	WOH	1	15
