Sample Name	Protocol REF	Parameter Value[FHB]	Parameter Value[DTR]	Parameter Value[SEP]	Assay Name
sample_3159	Phenotyping	4.47222222222222			assay_3159
sample_316	Phenotyping	16.5			assay_316
sample_3160	Phenotyping	33.9166666666667	6.75		assay_3160
sample_3161	Phenotyping	25.6666666666667	17.5		assay_3161
sample_3162	Phenotyping	8.56111111111111			assay_3162
sample_3163	Phenotyping	20.6666666666667	6.0		assay_3163
sample_3164	Phenotyping	16.3333333333333	7.25		assay_3164
sample_3165	Phenotyping	0.672222222222222			assay_3165
sample_3166	Phenotyping	28.3333333333333	6.0		assay_3166
sample_3167	Phenotyping	25.0	12.5		assay_3167
sample_3168	Phenotyping	28.4166666666667			assay_3168
sample_3169	Phenotyping	23.25	9.0		assay_3169
sample_317	Phenotyping	21.75			assay_317
sample_3170	Phenotyping	7.07222222222222	6.0		assay_3170
sample_3171	Phenotyping	8.66666666666667	10.5		assay_3171
sample_3172	Phenotyping	23.25	6.25		assay_3172
sample_3173	Phenotyping	9.77777777777778	9.75		assay_3173
sample_3174	Phenotyping	1.0	7.75		assay_3174
sample_3175	Phenotyping	8.30555555555556	9.0		assay_3175
sample_3176	Phenotyping	0.142222222222222	9.25		assay_3176
sample_3177	Phenotyping	0.967777777777778	7.0		assay_3177
sample_3178	Phenotyping	6.76666666666667	7.25		assay_3178
sample_3179	Phenotyping	4.1	22.0		assay_3179
sample_318	Phenotyping	45.2222222222222			assay_318
sample_3180	Phenotyping	2.22222222222222			assay_3180
sample_3181	Phenotyping	17.3611111111111	9.5		assay_3181
sample_3182	Phenotyping	16.5	18.25		assay_3182
sample_3183	Phenotyping	9.44444444444444	16.0		assay_3183
sample_3184	Phenotyping	26.5833333333333	4.25		assay_3184
sample_3185	Phenotyping	13.4444444444444	8.5		assay_3185
sample_3186	Phenotyping	5.48888888888889	1.0		assay_3186
sample_3187	Phenotyping	16.6111111111111	4.75		assay_3187
sample_3188	Phenotyping	24.9722222222222	13.25		assay_3188
sample_3189	Phenotyping	11.55	7.0		assay_3189
sample_319	Phenotyping	18.7677777777778			assay_319
sample_3190	Phenotyping	3.66666666666667	3.25		assay_3190
sample_3191	Phenotyping	0.0	17.25		assay_3191
sample_3192	Phenotyping	2.0			assay_3192
sample_3193	Phenotyping	8.68888888888889	3.75		assay_3193
sample_3194	Phenotyping	20.1388888888889	11.0		assay_3194
sample_3195	Phenotyping	6.86333333333333	9.5		assay_3195
sample_3196	Phenotyping	20.2222222222222	8.5		assay_3196
sample_3197	Phenotyping	1.28333333333333	15.75		assay_3197
sample_3198	Phenotyping	21.6666666666667	6.75		assay_3198
sample_3199	Phenotyping	13.3333333333333	6.0		assay_3199
sample_32	Phenotyping	4.72777777777778			assay_32
sample_320	Phenotyping	15.2777777777778			assay_320
sample_3200	Phenotyping	15.3055555555556	13.25		assay_3200
sample_3201	Phenotyping	8.30555555555556	7.5		assay_3201
sample_3202	Phenotyping	25.3333333333333	12.75		assay_3202
sample_3203	Phenotyping	14.5833333333333	12.0		assay_3203
sample_3204	Phenotyping	8.88888888888889	5.75		assay_3204
sample_3205	Phenotyping	10.5555555555556	4.25		assay_3205
sample_3206	Phenotyping	9.06666666666667	5.5		assay_3206
sample_3207	Phenotyping	5.62222222222222	7.0		assay_3207
sample_3208	Phenotyping	12.7777777777778	4.25		assay_3208
sample_3209	Phenotyping	9.11111111111111	6.5		assay_3209
sample_321	Phenotyping	22.5555555555556			assay_321
sample_3210	Phenotyping	8.05	7.0		assay_3210
sample_3211	Phenotyping	14.0	7.25		assay_3211
sample_3212	Phenotyping	9.33333333333333	8.5		assay_3212
sample_3213	Phenotyping	1.0			assay_3213
sample_3214	Phenotyping	10.7066666666667	7.25		assay_3214
sample_3215	Phenotyping	22.0722222222222	11.0		assay_3215
sample_3216	Phenotyping	12.8333333333333	11.75		assay_3216
sample_3217	Phenotyping	3.4	7.25		assay_3217
sample_3218	Phenotyping	3.11666666666667	6.75		assay_3218
sample_3219	Phenotyping	0.75	6.0		assay_3219
sample_322	Phenotyping	39.6111111111111			assay_322
sample_3220	Phenotyping	6.48888888888889	6.75		assay_3220
sample_3221	Phenotyping	7.93333333333333	6.0		assay_3221
sample_3222	Phenotyping	5.77777777777778			assay_3222
sample_3223	Phenotyping	10.3011111111111	9.75		assay_3223
sample_3224	Phenotyping	13.1944444444444	9.5		assay_3224
sample_3225	Phenotyping	0.0	6.0		assay_3225
sample_3226	Phenotyping	7.81666666666667	10.5		assay_3226
sample_3227	Phenotyping	5.6	10.25		assay_3227
sample_3228	Phenotyping	3.91666666666667	7.5		assay_3228
sample_3229	Phenotyping	3.55555555555556	6.0		assay_3229
sample_323	Phenotyping	47.5			assay_323
sample_3230	Phenotyping	6.33333333333333	6.75		assay_3230
sample_3231	Phenotyping	6.72222222222222	9.75		assay_3231
sample_3232	Phenotyping	19.4444444444444	13.5		assay_3232
sample_3233	Phenotyping	20.9444444444444	8.25		assay_3233
sample_3234	Phenotyping	24.5555555555556			assay_3234
sample_3235	Phenotyping	30.75	15.25		assay_3235
sample_3236	Phenotyping	23.8333333333333	11.75		assay_3236
sample_3237	Phenotyping	11.3333333333333	9.5		assay_3237
sample_3238	Phenotyping	19.1666666666667	14.0		assay_3238
sample_3239	Phenotyping	14.0	14.5		assay_3239
sample_324	Phenotyping	47.2777777777778			assay_324
sample_3240	Phenotyping	7.65555555555556			assay_3240
sample_3241	Phenotyping	14.3111111111111	4.75		assay_3241
sample_3242	Phenotyping	6.11111111111111	6.5		assay_3242
sample_3243	Phenotyping	9.77777777777778	9.25		assay_3243
sample_3244	Phenotyping	29.8055555555556	7.25		assay_3244
sample_3245	Phenotyping	27.5	14.0		assay_3245
sample_3246	Phenotyping	20.6666666666667	12.0		assay_3246
sample_3247	Phenotyping	24.9722222222222	3.0		assay_3247
sample_3248	Phenotyping	41.1111111111111	4.75		assay_3248
sample_3249	Phenotyping	5.19444444444444			assay_3249
sample_325	Phenotyping	13.6888888888889			assay_325
sample_3250	Phenotyping	13.4583333333333	5.5		assay_3250
sample_3251	Phenotyping	17.5	9.75		assay_3251
sample_3252	Phenotyping	7.62222222222222			assay_3252
sample_3253	Phenotyping	8.0	4.75		assay_3253
sample_3254	Phenotyping	7.07222222222222	11.5		assay_3254
sample_3255	Phenotyping	0.0	12.0		assay_3255
sample_3256	Phenotyping	20.6111111111111	11.0		assay_3256
sample_3257	Phenotyping	18.0	17.0		assay_3257
sample_3258	Phenotyping	20.8			assay_3258
sample_3259	Phenotyping	5.38333333333333	4.25		assay_3259
sample_326	Phenotyping	21.6			assay_326
sample_3260	Phenotyping	4.58333333333333	8.5		assay_3260
sample_3261	Phenotyping	0.0	10.25		assay_3261
sample_3262	Phenotyping	9.25	6.5		assay_3262
sample_3263	Phenotyping	17.6	12.75		assay_3263
sample_3264	Phenotyping	4.66666666666667	6.0		assay_3264
sample_3265	Phenotyping	9.33333333333333	5.5		assay_3265
sample_3266	Phenotyping	11.3333333333333	5.5		assay_3266
sample_3267	Phenotyping	11.96	8.75		assay_3267
sample_3268	Phenotyping	8.94444444444444	7.75		assay_3268
sample_3269	Phenotyping	5.21888888888889	8.0		assay_3269
sample_327	Phenotyping	22.3888888888889			assay_327
sample_3270	Phenotyping	17.7222222222222	10.75		assay_3270
sample_3271	Phenotyping	6.875	5.0		assay_3271
sample_3272	Phenotyping	6.96666666666667	9.0		assay_3272
sample_3273	Phenotyping	7.7	7.0		assay_3273
sample_3274	Phenotyping	7.23333333333333	12.25		assay_3274
sample_3275	Phenotyping	19.5	11.0		assay_3275
sample_3276	Phenotyping	0.266666666666667	5.5		assay_3276
sample_3277	Phenotyping	4.53333333333333	4.25		assay_3277
sample_3278	Phenotyping	4.9	9.75		assay_3278
sample_3279	Phenotyping	1.41666666666667			assay_3279
sample_328	Phenotyping	5.61111111111111			assay_328
sample_3280	Phenotyping	7.5	3.75		assay_3280
sample_3281	Phenotyping	6.3	4.75		assay_3281
sample_3282	Phenotyping	6.70555555555556	6.75		assay_3282
sample_3283	Phenotyping	4.93333333333333	4.25		assay_3283
sample_3284	Phenotyping	5.77777777777778	3.75		assay_3284
sample_3285	Phenotyping	2.32222222222222	5.5		assay_3285
sample_3286	Phenotyping	11.7444444444444	3.75		assay_3286
sample_3287	Phenotyping	7.06666666666667	10.25		assay_3287
sample_3288	Phenotyping	50.0	15.75		assay_3288
sample_3289	Phenotyping	4.23611111111111	4.25		assay_3289
sample_329	Phenotyping	6.51666666666667			assay_329
sample_3290	Phenotyping	1.25666666666667	6.0		assay_3290
sample_3291	Phenotyping	3.3	4.75		assay_3291
sample_3292	Phenotyping	4.13333333333333	4.75		assay_3292
sample_3293	Phenotyping	4.36333333333333	7.75		assay_3293
sample_3294	Phenotyping	7.88888888888889	8.0		assay_3294
sample_3295	Phenotyping	6.35833333333333	6.0		assay_3295
sample_3296	Phenotyping	9.77777777777778	8.5		assay_3296
sample_3297	Phenotyping	8.94444444444444			assay_3297
sample_3298	Phenotyping	4.52083333333333	9.25		assay_3298
sample_3299	Phenotyping	9.2	14.0		assay_3299
sample_33	Phenotyping	7.44333333333333			assay_33
sample_330	Phenotyping	11.1222222222222			assay_330
sample_3300	Phenotyping	0.366666666666667	7.25		assay_3300
sample_3301	Phenotyping	11.5555555555556	8.5		assay_3301
sample_3302	Phenotyping	31.1666666666667	8.5		assay_3302
sample_3303	Phenotyping	10.4777777777778	5.0		assay_3303
sample_3304	Phenotyping	7.63888888888889	4.75		assay_3304
sample_3305	Phenotyping	10.95	6.75		assay_3305
sample_3306	Phenotyping	7.66666666666667			assay_3306
sample_3307	Phenotyping	4.65	6.0		assay_3307
sample_3308	Phenotyping	9.03555555555555	6.0		assay_3308
sample_3309	Phenotyping	3.30555555555556			assay_3309
sample_331	Phenotyping	18.2666666666667			assay_331
sample_3310	Phenotyping	4.53333333333333	4.25		assay_3310
sample_3311	Phenotyping	9.33333333333333	8.5		assay_3311
sample_3312	Phenotyping	0.272222222222222			assay_3312
sample_3313	Phenotyping	2.65	5.5		assay_3313
sample_3314	Phenotyping	0.0	8.5		assay_3314
sample_3315	Phenotyping	1.08333333333333			assay_3315
sample_3316	Phenotyping	6.95	6.75		assay_3316
sample_3317	Phenotyping	11.0833333333333	15.75		assay_3317
sample_3318	Phenotyping	3.6	9.25		assay_3318
sample_3319	Phenotyping	10.9888888888889	6.75		assay_3319
sample_332	Phenotyping	8.97222222222222			assay_332
sample_3320	Phenotyping	16.4	9.75		assay_3320
sample_3321	Phenotyping	9.82777777777778	5.5		assay_3321
sample_3322	Phenotyping	5.33333333333333	6.0		assay_3322
sample_3323	Phenotyping	8.13333333333333	9.5		assay_3323
sample_3324	Phenotyping	4.36333333333333	5.5		assay_3324
sample_3325	Phenotyping	4.66666666666667	7.25		assay_3325
sample_3326	Phenotyping	8.30555555555556	7.25		assay_3326
sample_3327	Phenotyping	6.00555555555556	7.25		assay_3327
sample_3328	Phenotyping	4.80444444444444	4.75		assay_3328
sample_3329	Phenotyping	8.05	9.75		assay_3329
sample_333	Phenotyping	13.0333333333333			assay_333
sample_3330	Phenotyping	6.18333333333333	9.25		assay_3330
sample_3331	Phenotyping	16.6458333333333	7.5		assay_3331
sample_3332	Phenotyping	16.2277777777778	6.75		assay_3332
sample_3333	Phenotyping	19.5			assay_3333
sample_3334	Phenotyping	20.1388888888889	14.5		assay_3334
sample_3335	Phenotyping	15.5	6.75		assay_3335
sample_3336	Phenotyping	6.54444444444444	4.75		assay_3336
sample_3337	Phenotyping	16.9444444444444	6.75		assay_3337
sample_3338	Phenotyping	24.8888888888889	8.5		assay_3338
sample_3339	Phenotyping	7.3			assay_3339
sample_334	Phenotyping	2.08888888888889			assay_334
sample_3340	Phenotyping	15.0138888888889	8.0		assay_3340
sample_3341	Phenotyping	14.0555555555556	8.25		assay_3341
sample_3342	Phenotyping	12.5666666666667	9.5		assay_3342
sample_3343	Phenotyping	3.69444444444444	7.25		assay_3343
sample_3344	Phenotyping	2.92777777777778	9.75		assay_3344
sample_3345	Phenotyping	1.5	4.25		assay_3345
sample_3346	Phenotyping	7.41111111111111	8.0		assay_3346
sample_3347	Phenotyping	12.1388888888889	15.75		assay_3347
sample_3348	Phenotyping	5.5			assay_3348
sample_3349	Phenotyping	9.85694444444444	8.0		assay_3349
sample_335	Phenotyping	2.36666666666667			assay_335
sample_3350	Phenotyping	12.0166666666667	7.25		assay_3350
sample_3351	Phenotyping	18.7			assay_3351
sample_3352	Phenotyping	19.8611111111111	11.0		assay_3352
sample_3353	Phenotyping	18.75	7.25		assay_3353
sample_3354	Phenotyping	18.0555555555556	6.75		assay_3354
sample_3355	Phenotyping	20.1388888888889	11.0		assay_3355
sample_3356	Phenotyping	20.25	6.75		assay_3356
sample_3357	Phenotyping	21.6888888888889	10.25		assay_3357
sample_3358	Phenotyping	23.1111111111111	10.25		assay_3358
sample_3359	Phenotyping	26.8222222222222	9.75		assay_3359
sample_336	Phenotyping	4.46666666666667			assay_336
sample_3360	Phenotyping	21.5277777777778	9.25		assay_3360
sample_3361	Phenotyping	6.6	6.0		assay_3361
sample_3362	Phenotyping	4.7	4.25		assay_3362
sample_3363	Phenotyping	5.8	8.5		assay_3363
sample_3364	Phenotyping	6.60555555555555	7.25		assay_3364
sample_3365	Phenotyping	2.55555555555556	6.75		assay_3365
sample_3366	Phenotyping	5.86666666666667			assay_3366
sample_3367	Phenotyping	5.5	17.0		assay_3367
sample_3368	Phenotyping	5.1	9.0		assay_3368
sample_3369	Phenotyping	8.66666666666667	6.25		assay_3369
sample_337	Phenotyping	2.09411111111111			assay_337
sample_3370	Phenotyping	6.12222222222222	6.0		assay_3370
sample_3371	Phenotyping	4.78333333333333	10.25		assay_3371
sample_3372	Phenotyping	4.85555555555556	6.75		assay_3372
sample_3373	Phenotyping	17.2611111111111	11.0		assay_3373
sample_3374	Phenotyping	23.3333333333333	13.5		assay_3374
sample_3375	Phenotyping	14.0166666666667			assay_3375
sample_3376	Phenotyping	11.6666666666667	13.0		assay_3376
sample_3377	Phenotyping	8.75	13.25		assay_3377
sample_3378	Phenotyping	0.0	8.0		assay_3378
sample_3379	Phenotyping	19.7916666666667	16.0		assay_3379
sample_338	Phenotyping	1.53333333333333			assay_338
sample_3380	Phenotyping	18.0555555555556	9.25		assay_3380
sample_3381	Phenotyping	15.8333333333333	11.5		assay_3381
sample_3382	Phenotyping	26.6875	11.5		assay_3382
sample_3383	Phenotyping	29.2777777777778	11.5		assay_3383
sample_3384	Phenotyping	31.0	17.0		assay_3384
sample_3385	Phenotyping	18.0555555555556	11.5		assay_3385
sample_3386	Phenotyping	34.9444444444444	23.75		assay_3386
sample_3387	Phenotyping	3.50277777777778	17.5		assay_3387
sample_3388	Phenotyping	21.3888888888889	4.25		assay_3388
sample_3389	Phenotyping	19.2111111111111	21.25		assay_3389
sample_339	Phenotyping	2.4			assay_339
sample_3390	Phenotyping	20.4444444444444	15.75		assay_3390
sample_3391	Phenotyping	9.27916666666667	6.0		assay_3391
sample_3392	Phenotyping	14.0	6.0		assay_3392
sample_3393	Phenotyping	7.17777777777778	10.75		assay_3393
sample_3394	Phenotyping	7.0	4.75		assay_3394
sample_3395	Phenotyping	14.0555555555556	6.0		assay_3395
sample_3396	Phenotyping	4.03333333333333	6.5		assay_3396
sample_3397	Phenotyping	7.13333333333333	6.0		assay_3397
sample_3398	Phenotyping	15.9722222222222	5.5		assay_3398
sample_3399	Phenotyping	7.41111111111111	4.25		assay_3399
sample_34	Phenotyping	5.95555555555556			assay_34
sample_340	Phenotyping	3.79666666666667			assay_340
sample_3400	Phenotyping	7.0	3.25		assay_3400
sample_3401	Phenotyping	11.8555555555556	11.5		assay_3401
sample_3402	Phenotyping	15.1666666666667	6.25		assay_3402
sample_3403	Phenotyping	35.3055555555556	15.25		assay_3403
sample_3404	Phenotyping	24.8888888888889	11.5		assay_3404
sample_3405	Phenotyping	27.3888888888889	6.75		assay_3405
sample_3406	Phenotyping	4.78333333333333	6.0		assay_3406
sample_3407	Phenotyping	16.6111111111111	6.75		assay_3407
sample_3408	Phenotyping	0.266666666666667	8.25		assay_3408
sample_3409	Phenotyping	5.51	7.75		assay_3409
sample_341	Phenotyping	2.23333333333333			assay_341
sample_3410	Phenotyping	6.77222222222222	10.5		assay_3410
sample_3411	Phenotyping	6.13333333333333	7.5		assay_3411
sample_3412	Phenotyping	26.4444444444444	17.25		assay_3412
sample_3413	Phenotyping	29.0	8.0		assay_3413
sample_3414	Phenotyping	17.3333333333333	7.75		assay_3414
sample_3415	Phenotyping	4.35555555555556	9.0		assay_3415
sample_3416	Phenotyping	4.26666666666667	9.75		assay_3416
sample_3417	Phenotyping	1.26666666666667	11.5		assay_3417
sample_3418	Phenotyping	8.02777777777778	7.75		assay_3418
sample_3419	Phenotyping	14.3111111111111	8.5		assay_3419
sample_342	Phenotyping	5.01666666666667			assay_342
sample_3420	Phenotyping	16.9166666666667	6.5		assay_3420
sample_3421	Phenotyping	9.33333333333333	4.25		assay_3421
sample_3422	Phenotyping	17.6222222222222	6.5		assay_3422
sample_3423	Phenotyping	0.916666666666667	3.25		assay_3423
sample_3424	Phenotyping	24.5555555555556	4.25		assay_3424
sample_3425	Phenotyping	16.2277777777778	9.75		assay_3425
sample_3426	Phenotyping	31.1666666666667	6.25		assay_3426
sample_3427	Phenotyping	8.56111111111111	13.5		assay_3427
sample_3428	Phenotyping	7.06666666666667	7.5		assay_3428
sample_3429	Phenotyping	0.366666666666667	2.5		assay_3429
sample_343	Phenotyping	16.4666666666667			assay_343
sample_3430	Phenotyping	3.38333333333333	8.25		assay_3430
sample_3431	Phenotyping	3.2	9.0		assay_3431
sample_3432	Phenotyping	1.28333333333333	8.25		assay_3432
sample_3433	Phenotyping	3.58888888888889	17.75		assay_3433
sample_3434	Phenotyping	20.1788888888889	5.5		assay_3434
sample_3435	Phenotyping	0.666666666666667	2.0		assay_3435
sample_3436	Phenotyping	7.2	4.25		assay_3436
sample_3437	Phenotyping	10.0	4.25		assay_3437
sample_3438	Phenotyping	5.88888888888889	13.75		assay_3438
sample_3439	Phenotyping	21.3333333333333	9.0		assay_3439
sample_344	Phenotyping	7.08333333333333			assay_344
sample_3440	Phenotyping	13.3333333333333	7.25		assay_3440
sample_3441	Phenotyping	8.30555555555556	2.0		assay_3441
sample_3442	Phenotyping	6.0	4.25		assay_3442
sample_3443	Phenotyping	3.18888888888889	6.25		assay_3443
sample_3444	Phenotyping	1.75	6.0		assay_3444
sample_3445	Phenotyping	5.19444444444444	11.0		assay_3445
sample_3446	Phenotyping	4.66666666666667	6.0		assay_3446
sample_3447	Phenotyping	10.1111111111111	4.25		assay_3447
sample_3448	Phenotyping	5.71666666666667	4.25		assay_3448
sample_3449	Phenotyping	4.06111111111111	3.75		assay_3449
sample_345	Phenotyping	20.1888888888889			assay_345
sample_3450	Phenotyping	11.0666666666667	7.0		assay_3450
sample_3451	Phenotyping	7.0	7.25		assay_3451
sample_3452	Phenotyping	4.77777777777778	5.5		assay_3452
sample_3453	Phenotyping	2.3	10.0		assay_3453
sample_3454	Phenotyping	18.7777777777778	11.5		assay_3454
sample_3455	Phenotyping	17.6222222222222	7.25		assay_3455
sample_3456	Phenotyping	6.72222222222222	8.5		assay_3456
sample_3457	Phenotyping	26.4444444444444	12.0		assay_3457
sample_3458	Phenotyping	7.23333333333333	6.75		assay_3458
sample_3459	Phenotyping	4.08333333333333	8.5		assay_3459
sample_346	Phenotyping	12.6666666666667			assay_346
sample_3460	Phenotyping	14.5833333333333	15.75		assay_3460
sample_3461	Phenotyping	7.77777777777778	9.75		assay_3461
sample_3462	Phenotyping	0.0	5.75		assay_3462
sample_3463	Phenotyping	19.5	25.0		assay_3463
sample_3464	Phenotyping	16.0166666666667	19.5		assay_3464
sample_3465	Phenotyping	18.5277777777778	15.75		assay_3465
sample_3466	Phenotyping	3.5	6.0		assay_3466
sample_3467	Phenotyping	1.63333333333333	5.0		assay_3467
sample_3468	Phenotyping	1.0	5.0		assay_3468
sample_3469	Phenotyping	6.54444444444444	7.25		assay_3469
sample_347	Phenotyping	13.3333333333333			assay_347
sample_3470	Phenotyping	9.73333333333333	6.75		assay_3470
sample_3471	Phenotyping	14.0	6.75		assay_3471
sample_3472	Phenotyping	11.0	19.75		assay_3472
sample_3473	Phenotyping	10.4777777777778	9.0		assay_3473
sample_3474	Phenotyping	13.8888888888889	14.5		assay_3474
sample_3475	Phenotyping	9.2	5.75		assay_3475
sample_3476	Phenotyping	15.5555555555556	12.75		assay_3476
sample_3477	Phenotyping	12.6666666666667	6.75		assay_3477
sample_3478	Phenotyping	12.2222222222222	11.0		assay_3478
sample_3479	Phenotyping	14.5	6.75		assay_3479
sample_348	Phenotyping	15.3			assay_348
